host_ts_ms,packet_number,time_offset_us,n_channels,ch0_type,ch0_status,ch0_value,ch1_type,ch1_status,ch1_value,ch2_type,ch2_status,ch2_value,ch3_type,ch3_status,ch3_value,ch4_type,ch4_status,ch4_value,ch5_type,ch5_status,ch5_value,ch6_type,ch6_status,ch6_value,ch7_type,ch7_status,ch7_value
1770054008305,11,501,5,0,0,4.85075,0,0,-0.000507832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008305,12,501,5,0,0,4.85387,0,0,-0.00048995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008306,13,500,5,0,0,4.87257,0,0,-0.000503302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008306,14,500,5,0,0,4.91933,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008307,15,500,5,0,0,4.90687,0,0,-0.000474215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008307,16,500,5,0,0,4.98792,0,0,-0.00050354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008308,17,500,5,0,0,4.88816,0,0,-0.000496149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008308,18,500,5,0,0,4.86322,0,0,-0.000483274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008309,19,500,5,0,0,4.80088,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008309,20,500,5,0,0,4.86322,0,0,-0.000500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008310,21,500,5,0,0,4.81958,0,0,-0.000478506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008310,22,501,5,0,0,4.74165,0,0,-0.000510454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008311,23,500,5,0,0,4.79776,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008311,24,501,5,0,0,4.74165,0,0,-0.000486374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008312,25,500,5,0,0,4.81646,0,0,-0.00050807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008312,26,501,5,0,0,4.84452,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008313,27,500,5,0,0,4.83205,0,0,-0.000473738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
